id,type,question,response,sentence,sentence_id,trial_sequence_total,wrong_practice
245,,Was there an ancient statue?,0.86,Ben took pictures of the ancient statue.,3007,NA,NA
245,filler_good,,0.9,Which movie did Carla watch on Friday?,2009,NA,NA
245,acceptability,,0,What did Amy discuss the claim that the gardener planted near the fence?,1111,NA,NA
245,filler_bad,,0,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
245,filler_good,,0.97,Which cookies did the baker put on the tray?,2014,NA,NA
245,acceptability,,0.82,Who claimed that the mechanic fixed the car after the accident?,1044,NA,NA
245,filler_good,,0.83,When did the train leave the station?,2013,NA,NA
245,filler_bad,,0.07,Why the waiter spilled was everyone the coffee laughing?,2031,NA,NA
245,acceptability,,0.92,Who discussed the claim that the nurse gave the wrong medication to a patient?,1092,NA,NA
245,filler_good,,0.92,Where did the neighbors see the comet last night?,2007,NA,NA
245,filler_bad,,0.05,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
245,acceptability,,0.93,What did the landlord claim that the plumber fixed before the inspection?,1203,NA,NA
245,filler_bad,,0.09,What did seem the girl that crying was in the hallway?,2029,NA,NA
245,filler_bad,,0.12,Which song that the band to rehearsed never finished was?,2032,NA,NA
245,acceptability,,0.78,What did the curator discuss the claim that the museum restored?,1101,NA,NA
245,filler_good,,0.92,Where did the children hide the treasure?,2004,NA,NA
245,filler_good,,0.94,Who did Liam invite to the picnic?,2002,NA,NA
245,acceptability,,0.97,What did Olivia claim that the secretary sent to the wrong department?,1173,NA,NA
245,filler_good,,0.92,Which song did the band play as an encore?,2012,NA,NA
245,filler_good,,0.91,What did Wendy bake for the party?,2001,NA,NA
245,acceptability,,0.92,Who claimed that the scientist discovered an error in the final experiment?,1074,NA,NA
245,filler_bad,,0.02,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
245,filler_bad,,0.06,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
245,acceptability,,0.95,Who discussed the claim that the lawyer filed the report too late?,1232,NA,NA
245,filler_bad,,0.03,When the cat jumped that scared loudly the child was?,2019,NA,NA
245,filler_bad,,0.12,Why did raining was when the kids outside played?,2022,NA,NA
245,acceptability,,0.95,Who claimed that the committee rejected the proposal without review?,1244,NA,NA
245,filler_good,,0.98,What did the cat knock off the shelf?,2016,NA,NA
245,filler_good,,0.92,Whose jacket did Alex find in the library?,2011,NA,NA
245,acceptability,,0.96,Who discussed the claim that the delivery driver dropped the package on the street?,1182,NA,NA
245,filler_good,,0.99,Which picture did the curator hang in the gallery?,2006,NA,NA
245,filler_bad,,0.05,Who the manager said forgot did the keys actually?,2030,NA,NA
245,acceptability,,0.96,What did Thomas claim that the author deleted from the final draft?,1163,NA,NA
245,filler_good,,0.9,Which book did Maya finish last night?,2003,NA,NA
245,filler_bad,,0.06,What the tourists taking photos were of shouting did confuse?,2018,NA,NA
245,acceptability,,0.04,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,NA,NA
245,filler_bad,,0.11,Who the doctor that nervous looked yesterday treated did?,2021,NA,NA
245,filler_bad,,0.03,Who did the chair that broken completely sat on the chair?,2023,NA,NA
245,acceptability,,0.27,What did Emma discuss the claim that the neighbor played after midnight?,1051,NA,NA
245,filler_good,,0.93,Where did the hikers set up their tent?,2010,NA,NA
245,filler_good,,0.96,What did the mechanic replace in the engine?,2008,NA,NA
245,acceptability,,0.94,What did Julia claim that the babysitter forgot to pick up after school?,1063,NA,NA
245,filler_good,,0.92,Who did the coach choose as captain?,2015,NA,NA
245,filler_bad,,0.05,What the letter that important very was mailed nobody did?,2028,NA,NA
245,acceptability,,0.92,Who claimed that the chef added too much salt to the soup by mistake?,1144,NA,NA
245,filler_bad,,0.02,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
245,filler_bad,,0.03,Where the suitcase that broken handle had left was did you?,2027,NA,NA
245,acceptability,,0.89,Who discussed the claim that the bakery shop would serve donuts tomorrow?,1012,NA,NA
245,filler_good,,0.98,What did the barista spill on the counter?,2005,NA,NA
245,,,NA,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
245,,Were there returned packages at the counter?,0.91,The clerk didn't sort the returned packages at the counter.,3032,NA,NA
245,,,NA,Laura discussed the claim that the reporter misquoted the politician in the article.,1135,NA,NA
245,,Was there a claim that the reporter misquoted the politician in the article?,0.92,Laura discussed the claim that the reporter misquoted the politician in the article.,1135,NA,NA
245,,,NA,Frank found the missing wallet under the table.,3023,NA,NA
245,,Was there a missing wallet under the table?,0.93,Frank found the missing wallet under the table.,3023,NA,NA
245,,,NA,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
245,,Were there confidential folders in the archive?,0.99,The assistant didn't label the confidential folders in the archive.,3030,NA,NA
245,,,NA,Rachel didn’t discuss the claim that the photographer lost the camera during the trip.,1156,NA,NA
245,,Was there a claim that the photographer lost the camera during the trip?,0.94,Rachel didn’t discuss the claim that the photographer lost the camera during the trip.,1156,NA,NA
245,,,NA,Christine didn't buy the heavy suitcase.,3028,NA,NA
245,,Was there a heavy suitcase?,0.97,Christine didn't buy the heavy suitcase.,3028,NA,NA
245,,,NA,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
245,,Was there silver jewelry in the display case?,0.93,Maria didn't polish the silver jewelry in the display case.,3029,NA,NA
245,,,NA,David discussed the claim that the airline canceled the morning flight to Chicago.,1035,NA,NA
245,,Was there a claim that the airline canceled the morning flight to Chicago?,0.91,David discussed the claim that the airline canceled the morning flight to Chicago.,1035,NA,NA
245,,,NA,The journalist reviewed the important documents in the office.,3017,NA,NA
245,,Were there important documents in the office?,0.98,The journalist reviewed the important documents in the office.,3017,NA,NA
245,,,NA,The coach reserved the practice field for the team.,3019,NA,NA
245,,Was there a practice field for the team?,0.9,The coach reserved the practice field for the team.,3019,NA,NA
245,,,NA,Katie didn’t discuss the claim that the cat knocked over the vase.,1026,NA,NA
245,,Was there a claim that the cat knocked over the vase?,0.92,Katie didn’t discuss the claim that the cat knocked over the vase.,1026,NA,NA
245,,,NA,The musician tuned the old piano in the practice hall.,3018,NA,NA
245,,Was there an old piano in the practice hall?,0.98,The musician tuned the old piano in the practice hall.,3018,NA,NA
88,practice_good,,0.99,,NA,0,0
88,practice_bad,,0.02,,NA,0,0
88,,Was there a festival yesterday?,0.97,John didn’t buy anything at the festival yesterday.,NA,NA,NA
88,,,NA,The professor updated the lecture slides online.,3008,NA,NA
88,,Were there lecture slides online?,0.98,The professor updated the lecture slides online.,3008,NA,NA
88,,,NA,Rachel didn’t discuss the claim that the photographer lost the camera during the trip.,1156,NA,NA
88,,Was there a claim that the photographer lost the camera during the trip?,0.99,Rachel didn’t discuss the claim that the photographer lost the camera during the trip.,1156,NA,NA
88,,,NA,Anna didn't water the plants on the balcony.,3012,NA,NA
88,,Were there plants on the balcony?,0.99,Anna didn't water the plants on the balcony.,3012,NA,NA
88,,,NA,The teacher didn't post the new schedule on the board.,3013,NA,NA
88,,Was there a new schedule on the board?,0.01,The teacher didn't post the new schedule on the board.,3013,NA,NA
88,,,NA,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
88,,Was there a claim that the museum restored the painting?,0.97,The curator didn’t discuss the claim that the museum restored the painting.,1106,NA,NA
88,,,NA,The student didn't read the new history book in the library.,3009,NA,NA
88,,Was there a new history book in the library?,0.48,The student didn't read the new history book in the library.,3009,NA,NA
88,,,NA,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
88,,Was there a rare bird near the lake?,0.47,The hikers didn't catch the rare bird near the lake.,3014,NA,NA
88,,,NA,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
88,,Was there a claim that the delivery driver dropped the package on the street?,0.98,Ben discussed the claim that the delivery driver dropped the package on the street.,1185,NA,NA
88,,,NA,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
88,,Were there fresh vegetables at the supermarket?,0.98,Emily bought fresh vegetables at the supermarket.,3002,NA,NA
88,,,NA,The librarian organized the new books on the shelf.,3003,NA,NA
88,,Were there new books on the shelf?,0.97,The librarian organized the new books on the shelf.,3003,NA,NA
88,,,NA,Nora discussed the claim that the scientist discovered an error in the final experiment.,1075,NA,NA
88,,Was there a claim that the scientist discovered an error in the final experiment?,0.99,Nora discussed the claim that the scientist discovered an error in the final experiment.,1075,NA,NA
88,,,NA,Ben took pictures of the ancient statue.,3007,NA,NA
88,,Was there an ancient statue?,0.98,Ben took pictures of the ancient statue.,3007,NA,NA
88,filler_bad,,0.02,Who did the rumor that dancing liked nobody believe?,2017,NA,NA
88,acceptability,,0.05,What did Hannah discuss the claim that the lawyer filed too late?,1231,NA,NA
88,filler_bad,,0.01,Who the bride during crying was the ceremony guests smiling did?,2026,NA,NA
88,filler_good,,0.98,Where did the children hide the treasure?,2004,NA,NA
88,acceptability,,0.97,Who discussed the claim that the chef added too much salt to the soup by mistake?,1142,NA,NA
88,filler_bad,,0.01,What the letter that important very was mailed nobody did?,2028,NA,NA
88,filler_good,,0.98,Where did the hikers set up their tent?,2010,NA,NA
88,acceptability,,0.97,Who claimed that the babysitter forgot to pick up the children after school?,1064,NA,NA
88,filler_good,,0.97,Which song did the band play as an encore?,2012,NA,NA
88,filler_good,,0.98,When did the train leave the station?,2013,NA,NA
88,acceptability,,0.98,What did Megan claim that the company released ahead of schedule?,1193,NA,NA
88,filler_bad,,0.03,Which song that the band to rehearsed never finished was?,2032,NA,NA
88,filler_good,,0.99,Which book did Maya finish last night?,2003,NA,NA
88,acceptability,,0.97,Who discussed the claim that the bakery shop would serve donuts tomorrow?,1012,NA,NA
88,filler_bad,,0.01,Why did raining was when the kids outside played?,2022,NA,NA
88,filler_good,,0.99,Whose jacket did Alex find in the library?,2011,NA,NA
88,acceptability,,0.98,Who claimed that the committee rejected the proposal without review?,1244,NA,NA
88,filler_bad,,0.01,Where the suitcase that broken handle had left was did you?,2027,NA,NA
88,filler_bad,,0.02,Who did the chair that broken completely sat on the chair?,2023,NA,NA
88,acceptability,,0.98,What did Amy claim that the gardener planted near the fence?,1113,NA,NA
88,filler_good,,0.98,Where did the neighbors see the comet last night?,2007,NA,NA
88,filler_good,,0.98,Who did Liam invite to the picnic?,2002,NA,NA
88,acceptability,,0.03,What did Emma discuss the claim that the neighbor played after midnight?,1051,NA,NA
88,filler_bad,,0,Which restaurant the friends to last summer went closing is now did?,2025,NA,NA
88,filler_good,,0.97,Which movie did Carla watch on Friday?,2009,NA,NA
88,acceptability,,0.99,Who claimed that the author deleted a chapter from the final draft?,1164,NA,NA
88,filler_bad,,0.02,What did the neighbor that barking dog kept complain about nobody?,2020,NA,NA
88,filler_bad,,0.02,Why the pilot said turbulence during was everyone panicking?,2024,NA,NA
