,workerid,dependency_length,item_type,lexicalization,order,response,sentence,sentence_id,structure
4384,29,,filler_bad,NA,40,0.02,Why the waiter spilled was everyone the coffee laughing?,2031,
4385,29,long,acceptability,18,41,0.98,What did Ben claim that the delivery driver dropped on the street?,1183,nonisland
4386,29,,filler_good,NA,42,0.98,What did the barista spill on the counter?,2005,
4387,29,,filler_good,NA,43,0.99,Who did the coach choose as captain?,2015,
4388,29,short,acceptability,6,44,0.98,Who claimed that the babysitter forgot to pick up the children after school?,1064,nonisland
4389,29,,filler_bad,NA,45,0,What the letter that important very was mailed nobody did?,2028,
4390,29,,filler_bad,NA,46,0.01,When the cat jumped that scared loudly the child was?,2019,
4391,29,long,acceptability,5,47,0.01,What did Emma discuss the claim that the neighbor played after midnight?,1051,island
4392,29,,filler_good,NA,48,0.98,Where did the hikers set up their tent?,2010,
4393,29,,filler_bad,NA,49,0.02,Why did raining was when the kids outside played?,2022,
4394,29,long,acceptability,7,50,0.99,What did Nora claim that the scientist discovered in the final experiment?,1073,nonisland
4395,29,,filler_bad,NA,51,0.01,Who did the chair that broken completely sat on the chair?,2023,
4396,29,,filler_good,NA,52,0.99,Whose jacket did Alex find in the library?,2011,
4397,29,long,acceptability,22,53,0,What did Ethan discuss the claim that the scientist developed in the new lab?,1221,island
4398,29,,filler_good,NA,54,0.98,Which picture did the curator hang in the gallery?,2006,
4399,29,,filler_good,NA,55,0.98,When did the train leave the station?,2013,
4400,29,short,acceptability,14,56,0.97,Who discussed the claim that the chef added too much salt to the soup by mistake?,1142,island
4401,29,,filler_bad,NA,57,0.02,Which song that the band to rehearsed never finished was?,2032,
4402,29,,filler_bad,NA,58,0.01,Who the doctor that nervous looked yesterday treated did?,2021,
4403,29,short,acceptability,1,59,0.99,Who claimed that the bakery shop would serve donuts tomorrow?,1014,nonisland
4404,29,,filler_good,NA,60,0.99,What did the mechanic replace in the engine?,2008,
4405,29,,filler_good,NA,61,0.99,Which book did Maya finish last night?,2003,
4406,29,long,acceptability,3,62,1,What did David claim that the airline canceled?,1033,nonisland
4407,29,,filler_good,NA,63,0.99,Where did the children hide the treasure?,2004,
4408,29,,filler_bad,NA,64,0.01,Who did the rumor that dancing liked nobody believe?,2017,
4409,29,short,acceptability,12,65,0.98,Who discussed the claim that the café overcharged the customer for coffee?,1122,island
4410,29,,filler_good,NA,66,0.98,Where did the neighbors see the comet last night?,2007,
4411,29,,filler_bad,NA,67,0.01,Who the manager said forgot did the keys actually?,2030,
4412,29,short,acceptability,8,68,0.98,Who claimed that the bus driver skipped several stops during the morning route?,1084,nonisland
4413,29,,filler_bad,NA,69,0,Who the bride during crying was the ceremony guests smiling did?,2026,
4414,29,,filler_good,NA,70,0.99,Which song did the band play as an encore?,2012,
4415,29,long,acceptability,4,71,1,What did Michael discuss the claim that the mechanic fixed after the accident?,1041,island
4416,29,,filler_bad,NA,72,0.01,Which restaurant the friends to last summer went closing is now did?,2025,
4417,335,,filler_bad,NA,25,0.03,What did the neighbor that barking dog kept complain about nobody?,2020,
4418,335,long,acceptability,17,26,0,What did Olivia discuss the claim that the secretary sent to the wrong department?,1171,island
4419,335,,filler_good,NA,27,0.99,What did the mechanic replace in the engine?,2008,
4420,335,,filler_bad,NA,28,0.02,What the tourists taking photos were of shouting did confuse?,2018,
4421,335,long,acceptability,14,29,0.99,What did Kevin claim that the chef added to the soup by mistake?,1143,nonisland
4422,335,,filler_bad,NA,30,0.02,When the cat jumped that scared loudly the child was?,2019,
4423,335,,filler_good,NA,31,0.99,When did the train leave the station?,2013,
4424,335,short,acceptability,24,32,0.98,Who claimed that the committee rejected the proposal without review?,1244,nonisland
4425,335,,filler_bad,NA,33,0.01,Why did raining was when the kids outside played?,2022,
4426,335,,filler_good,NA,34,0.98,What did the barista spill on the counter?,2005,
4427,335,short,acceptability,4,35,0.97,Who discussed the claim that the mechanic fixed the car after the accident?,1042,island
4428,335,,filler_good,NA,36,0.98,Whose jacket did Alex find in the library?,2011,
4429,335,,filler_bad,NA,37,0.01,Who the manager said forgot did the keys actually?,2030,
4430,335,long,acceptability,6,38,0.99,What did Julia claim that the babysitter forgot to pick up after school?,1063,nonisland
4431,335,,filler_good,NA,39,0.99,Who did Liam invite to the picnic?,2002,
4432,335,,filler_good,NA,40,0.98,Which movie did Carla watch on Friday?,2009,
4433,335,long,acceptability,20,41,0,What did the landlord discuss the claim that the plumber fixed before the inspection?,1201,island
4434,335,,filler_good,NA,42,0.98,Where did the neighbors see the comet last night?,2007,
4435,335,,filler_good,NA,43,0.99,What did Wendy bake for the party?,2001,
4436,335,short,acceptability,1,44,0.99,Who claimed that the bakery shop would serve donuts tomorrow?,1014,nonisland
4437,335,,filler_bad,NA,45,0.02,Where the suitcase that broken handle had left was did you?,2027,
4438,335,,filler_bad,NA,46,0.03,Who the doctor that nervous looked yesterday treated did?,2021,
4439,335,short,acceptability,23,47,0.98,Who discussed the claim that the lawyer filed the report too late?,1232,island
4440,335,,filler_bad,NA,48,0.01,What did seem the girl that crying was in the hallway?,2029,
4441,335,,filler_bad,NA,49,0.02,Which restaurant the friends to last summer went closing is now did?,2025,
4442,335,long,acceptability,8,50,0.26,What did Liam discuss the claim that the bus driver skipped during the morning route?,1081,island
4443,335,,filler_good,NA,51,0.99,Who did the coach choose as captain?,2015,
4444,335,,filler_bad,NA,52,0,Who did the chair that broken completely sat on the chair?,2023,
4445,335,long,acceptability,7,53,0.99,What did Nora claim that the scientist discovered in the final experiment?,1073,nonisland
4446,335,,filler_good,NA,54,0.96,Where did the hikers set up their tent?,2010,
4447,335,,filler_good,NA,55,1,Which song did the band play as an encore?,2012,
4448,335,short,acceptability,13,56,0.98,Who claimed that the reporter misquoted the politician in the article?,1134,nonisland
4449,335,,filler_bad,NA,57,0,Who the bride during crying was the ceremony guests smiling did?,2026,
4450,335,,filler_good,NA,58,1,Which book did Maya finish last night?,2003,
4451,335,short,acceptability,5,59,0.98,Who discussed the claim that the neighbor played loud music after midnight?,1052,island
4452,335,,filler_bad,NA,60,0,Why the pilot said turbulence during was everyone panicking?,2024,
4453,335,,filler_good,NA,61,0.98,Which picture did the curator hang in the gallery?,2006,
4454,335,long,acceptability,16,62,0.99,What did Thomas claim that the author deleted from the final draft?,1163,nonisland
4455,335,,filler_bad,NA,63,0,What the letter that important very was mailed nobody did?,2028,
4456,335,,filler_good,NA,64,0.97,What did the cat knock off the shelf?,2016,
4457,335,short,acceptability,21,65,0.99,Who claimed that the chef burned the steak during the dinner service?,1214,nonisland
4458,335,,filler_bad,NA,66,0.02,Who did the rumor that dancing liked nobody believe?,2017,
4459,335,,filler_good,NA,67,1,Where did the children hide the treasure?,2004,
4460,335,long,acceptability,10,68,0.17,What did the curator discuss the claim that the museum restored?,1101,island
4461,335,,filler_bad,NA,69,0.03,Why the waiter spilled was everyone the coffee laughing?,2031,
4462,335,,filler_good,NA,70,0.97,Which cookies did the baker put on the tray?,2014,
4463,335,short,acceptability,2,71,0.99,Who discussed the claim that the cat knocked over the vase?,1022,island
4464,335,,filler_bad,NA,72,0.01,Which song that the band to rehearsed never finished was?,2032,
4465,199,,filler_bad,NA,25,0.02,Which restaurant the friends to last summer went closing is now did?,2025,
4466,199,long,acceptability,21,26,0.27,What did Chloe discuss the claim that the chef burned during the dinner service?,1211,island
4467,199,,filler_good,NA,27,0.96,Where did the hikers set up their tent?,2010,
4468,199,,filler_bad,NA,28,0.04,What the letter that important very was mailed nobody did?,2028,
4469,199,long,acceptability,20,29,0.99,What did the landlord claim that the plumber fixed before the inspection?,1203,nonisland
4470,199,,filler_bad,NA,30,0.01,What the tourists taking photos were of shouting did confuse?,2018,
4471,199,,filler_good,NA,31,0.98,Which movie did Carla watch on Friday?,2009,
4472,199,short,acceptability,12,32,0.99,Who discussed the claim that the café overcharged the customer for coffee?,1122,island
4473,199,,filler_bad,NA,33,0.04,Why the pilot said turbulence during was everyone panicking?,2024,
4474,199,,filler_good,NA,34,0.97,Which picture did the curator hang in the gallery?,2006,
4475,199,short,acceptability,1,35,0.98,Who claimed that the bakery shop would serve donuts tomorrow?,1014,nonisland
4476,199,,filler_good,NA,36,0.85,What did the mechanic replace in the engine?,2008,
4477,199,,filler_bad,NA,37,0.03,Who did the rumor that dancing liked nobody believe?,2017,
4478,199,long,acceptability,3,38,0.24,What did David discuss the claim that the airline canceled?,1031,island
4479,199,,filler_bad,NA,39,0.02,Which song that the band to rehearsed never finished was?,2032,
4480,199,,filler_good,NA,40,0.99,Which song did the band play as an encore?,2012,
4481,199,long,acceptability,9,41,0.98,What did Grace claim that the nurse gave to a patient?,1093,nonisland
4482,199,,filler_bad,NA,42,0.01,Who the bride during crying was the ceremony guests smiling did?,2026,
4483,199,,filler_good,NA,43,0.98,Who did Liam invite to the picnic?,2002,
4484,199,short,acceptability,23,44,0.98,Who claimed that the lawyer filed the report too late?,1234,nonisland
4485,199,,filler_bad,NA,45,0.05,Who the manager said forgot did the keys actually?,2030,
4486,199,,filler_good,NA,46,0.97,What did the barista spill on the counter?,2005,
4487,199,short,acceptability,22,47,0.98,Who discussed the claim that the scientist developed a vaccine in the new lab?,1222,island
4488,199,,filler_good,NA,48,0.98,What did the cat knock off the shelf?,2016,
4489,199,,filler_bad,NA,49,0.02,Who the doctor that nervous looked yesterday treated did?,2021,
4490,199,long,acceptability,5,50,0.04,What did Emma discuss the claim that the neighbor played after midnight?,1051,island
4491,199,,filler_good,NA,51,0.98,Where did the children hide the treasure?,2004,
4492,199,,filler_bad,NA,52,0.01,What did the neighbor that barking dog kept complain about nobody?,2020,
4493,199,short,acceptability,18,53,0.97,Who discussed the claim that the delivery driver dropped the package on the street?,1182,island
4494,199,,filler_good,NA,54,0.99,When did the train leave the station?,2013,
4495,199,,filler_bad,NA,55,0.04,Who did the chair that broken completely sat on the chair?,2023,
4496,199,short,acceptability,13,56,0.98,Who claimed that the reporter misquoted the politician in the article?,1134,nonisland
4497,199,,filler_good,NA,57,0.98,Whose jacket did Alex find in the library?,2011,
4498,199,,filler_good,NA,58,0.97,Where did the neighbors see the comet last night?,2007,
4499,199,long,acceptability,4,59,0.97,What did Michael claim that the mechanic fixed after the accident?,1043,nonisland
4500,199,,filler_bad,NA,60,0.01,When the cat jumped that scared loudly the child was?,2019,
4501,199,,filler_bad,NA,61,0.01,Why the waiter spilled was everyone the coffee laughing?,2031,
4502,199,long,acceptability,24,62,0.3,What did Jason discuss the claim that the committee rejected without review?,1241,island
4503,199,,filler_good,NA,63,0.98,Which cookies did the baker put on the tray?,2014,
4504,199,,filler_bad,NA,64,0.02,Why did raining was when the kids outside played?,2022,
4505,199,long,acceptability,17,65,0.03,What did Olivia claim that the secretary sent to the wrong department?,1173,nonisland
4506,199,,filler_good,NA,66,0.97,Who did the coach choose as captain?,2015,
4507,199,,filler_good,NA,67,0.98,Which book did Maya finish last night?,2003,
4508,199,short,acceptability,16,68,0.96,Who discussed the claim that the author deleted a chapter from the final draft?,1162,island
4509,199,,filler_bad,NA,69,0.03,What did seem the girl that crying was in the hallway?,2029,
4510,199,,filler_good,NA,70,0.97,What did Wendy bake for the party?,2001,
4511,199,short,acceptability,2,71,0.99,Who claimed that the cat knocked over the vase?,1024,nonisland
4512,199,,filler_bad,NA,72,0.04,Where the suitcase that broken handle had left was did you?,2027,
4513,302,,filler_bad,NA,25,0.02,What the tourists taking photos were of shouting did confuse?,2018,
4514,302,long,acceptability,11,26,0.99,What did Amy claim that the gardener planted near the fence?,1113,nonisland
4515,302,,filler_bad,NA,27,0.06,What did the neighbor that barking dog kept complain about nobody?,2020,
